"date","unit_session_id","Age","BHI_A_1_r","BHI_A_2_r","BHI_A_3","BHI_A_4","BHI_C_1","BHI_C_2_r","BHI_C_3","BHI_C_4_r","BHI_E_1","BHI_E_2_r","BHI_E_3_r","BHI_E_4","BHI_HH_1","BHI_HH_2_r","BHI_HH_3_r","BHI_HH_4_r","BHI_O_1","BHI_O_2_r","BHI_O_3","BHI_O_4","BHI_X_1_r","BHI_X_2","BHI_X_3","BHI_X_4_r","Corona","Curfew_1","Curfew_1_1","Curfew_1_2","Curfew_2","Curfew_2_1","Curfew_2_2","Curfew_2_3","Gender","Household_Size","Left_Right_Politics","Nationality","Residence","Risk_Duration","Risk_Freq","Risk_Quarantine","survey","ToP_Amount","ToP_Freqency","ToP_Inhouse","ToP_Ratio","Residence_County","version","BHI_HH_2","BHI_HH_3","BHI_HH_4","HH","BHI_E_2","BHI_E_3","E","BHI_X_1","BHI_X_4","X","BHI_A_1","BHI_A_2","A","BHI_C_2","BHI_C_4","C","BHI_O_2","O","Personal_Mobility_Restriction","Public_Transport_Restriction","Quarantine_Duration","continent","Germany","USA","German","American","Europe","Americas","Rest"
2020-03-24,5358909,38,2,4,3,3,5,3,4,2,3,1,4,4,2,2,4,1,5,1,4,3,1,4,4,2,8,1,1,2,1,1,1,1,1,2,2,"US","US",NA,1,2,2,1,1,7,3,NA,"english",4,2,5,3.25,5,2,3.5,5,4,4.25,4,2,3,3,4,4,5,4.25,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5358976,26,3,2,4,2,2,2,5,1,1,1,5,5,4,2,3,1,4,1,5,5,2,1,4,1,8,2,NA,NA,1,1,1,2,1,2,1,"US","US",NA,0,2,2,3,2,6,2,NA,"english",4,3,5,4,5,1,3,4,5,3.5,3,4,3.25,4,5,4,5,4.75,0,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359006,36,3,3,2,3,4,3,4,2,2,2,3,4,2,1,2,2,4,2,5,4,2,3,4,2,7,1,1,1,1,1,1,2,1,2,3,"US","US",NA,1,2,2,2,2,2,2,NA,"english",5,4,4,3.75,4,3,3.25,4,4,3.75,3,3,2.75,3,4,3.75,4,4.25,1,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359015,23,2,4,2,4,2,4,3,2,4,4,3,5,3,2,1,3,3,2,4,4,2,4,4,2,8,1,1,2,1,1,1,2,2,5,4,"BI","GB",NA,0,2,2,1,1,1,3,NA,"english",4,5,3,3.75,2,3,3.5,4,4,4,4,2,3,2,4,2.75,4,3.75,1,0,0,"Europe",0,0,0,0,1,0,0
2020-03-24,5359022,30,3,3,4,2,4,4,4,3,3,2,4,2,4,2,2,3,3,2,3,3,3,1,2,3,5,1,1,1,1,1,1,1,1,1,3,"US","GB",2,0,1,2,4,2,6,3,NA,"english",4,4,3,3.75,4,2,2.75,3,3,2.25,3,3,3,2,3,3.25,4,3.25,1,1,2,"Europe",0,0,0,1,1,0,0
2020-03-24,5359050,55,4,3,2,2,2,2,5,2,3,2,5,3,4,1,1,2,2,1,5,4,2,4,4,2,6,2,NA,NA,1,1,1,1,1,3,3,"US","US",7,1,1,2,2,2,3,2,NA,"english",5,5,4,4.5,4,1,2.75,4,4,4,2,3,2.25,4,4,3.75,5,4,0,1,7,"Americas",0,1,0,1,0,1,0
2020-03-24,5359188,32,4,4,4,2,4,3,4,1,4,2,2,4,5,2,2,2,2,2,2,2,2,2,4,3,7,1,1,1,1,1,1,2,1,2,2,"US","US",7,0,1,2,1,1,5,2,NA,"english",4,4,4,4.25,4,4,4,4,3,3.25,2,2,2.5,3,5,4,4,2.5,1,0,7,"Americas",0,1,0,1,0,1,0
2020-03-24,5359220,24,2,4,3,4,4,3,3,2,3,1,4,3,4,1,2,1,4,1,4,4,1,3,4,2,5,2,NA,NA,1,1,1,1,1,3,1,"US","US",NA,0,2,2,1,1,6,2,NA,"english",5,4,5,4.5,5,2,3.25,5,4,4,4,2,3.25,3,4,3.5,5,4.25,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359226,35,3,4,3,3,4,2,4,2,2,2,4,3,4,1,2,2,4,1,3,3,2,3,4,2,8,2,NA,NA,1,1,1,1,1,2,3,"US","US",NA,1,2,2,2,2,4,2,NA,"english",5,4,4,4.25,4,2,2.75,4,4,3.75,3,2,2.75,4,4,4,5,3.75,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359302,36,4,3,4,2,4,4,2,1,4,1,1,4,4,1,1,1,2,1,4,4,1,3,4,1,5,2,NA,NA,1,1,1,1,2,3,1,"US","US",NA,0,2,2,1,1,4,2,NA,"english",5,5,5,4.75,5,5,4.5,5,5,4.25,2,3,2.75,2,5,3.25,5,3.75,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359342,40,3,2,3,2,4,4,4,2,4,2,4,4,3,1,1,1,2,1,4,3,2,2,4,2,5,2,NA,NA,1,1,1,2,1,3,2,"US","US",NA,0,2,2,4,2,5,3,NA,"english",5,5,5,4.5,4,2,3.5,4,4,3.5,3,4,3,2,4,3.5,5,3.5,0,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359384,30,2,5,1,4,2,4,2,2,2,1,3,3,5,1,1,1,5,1,5,2,3,4,5,2,8,1,1,2,1,1,1,2,1,1,2,"US","US",NA,1,2,2,2,2,3,2,NA,"english",5,5,5,5,5,3,3.25,3,4,4,4,1,2.5,2,4,2.5,5,4.25,1,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359404,28,2,3,4,4,2,5,3,3,4,2,4,3,3,1,2,2,3,3,3,4,1,4,5,1,8,1,1,2,1,1,1,2,1,1,1,"US","US",5,0,1,2,2,2,5,2,NA,"english",5,4,4,4,4,2,3.25,5,5,4.75,4,3,3.75,1,3,2.25,3,3.25,1,0,5,"Americas",0,1,0,1,0,1,0
2020-03-24,5359455,32,2,4,2,5,4,2,5,1,2,4,5,3,2,1,4,1,3,1,4,5,1,5,4,1,6,2,NA,NA,1,1,1,2,1,2,3,"US","US",NA,0,2,2,2,2,7,2,NA,"english",5,2,5,3.5,2,1,2,5,5,4.75,4,2,3.25,4,5,4.5,5,4.25,0,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359559,56,2,2,2,5,4,2,2,2,2,4,3,3,4,1,3,1,5,1,5,5,1,4,5,1,10,2,NA,NA,1,1,1,2,1,2,3,"US","US",NA,1,2,2,2,2,3,2,NA,"english",5,3,5,4.25,2,3,2.5,5,5,4.75,4,4,3.75,4,4,3.5,5,5,0,0,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359567,39,4,4,3,2,5,2,5,2,2,2,4,5,1,1,4,2,4,1,5,4,2,1,3,2,4,1,1,1,1,1,1,1,1,4,2,"US","US",NA,0,2,2,2,2,4,2,NA,"english",5,2,4,3,4,2,3.25,4,4,3,2,2,2.25,4,4,4.5,5,4.5,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-24,5359588,41,3,4,2,3,5,3,4,2,2,4,5,3,4,2,2,1,4,1,4,4,2,2,3,3,7,1,1,1,1,1,1,1,1,2,3,"US","US",4,0,1,2,1,1,5,2,NA,"english",4,4,5,4.25,2,1,2,4,3,3,3,2,2.5,3,4,4,5,4.25,1,1,4,"Americas",0,1,0,1,0,1,0
2020-03-24,5359660,39,3,3,3,3,4,2,3,1,2,2,3,3,4,1,2,1,5,2,3,2,1,4,1,1,6,1,1,1,1,1,1,2,1,4,6,"US","US",7,0,1,2,2,2,7,3,NA,"english",5,4,5,4.5,4,3,3,5,5,3.75,3,3,3,4,5,4,4,3.5,1,0,7,"Americas",0,1,0,1,0,1,0
2020-03-24,5359699,25,4,3,4,2,3,4,3,4,4,2,3,4,1,4,2,1,4,1,4,5,1,4,5,1,8,2,NA,NA,1,1,1,2,2,2,3,"DE","DE",NA,1,2,2,2,2,7,3,NA,"english",2,4,5,3,4,3,3.75,5,5,4.75,2,3,2.75,2,2,2.5,5,4.5,0,0,0,"Europe",1,0,1,0,1,0,0
2020-03-24,5359710,41,5,4,3,3,2,3,2,3,3,4,4,5,2,2,2,1,2,2,2,4,2,2,4,3,6,1,1,1,1,1,1,1,1,5,3,"US","US",NA,0,2,2,3,2,7,2,NA,"english",4,4,5,3.75,2,2,3,4,3,3.25,1,2,2.25,3,3,2.5,4,3,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360040,22,4,4,4,4,5,4,4,2,5,1,2,4,5,1,3,1,4,1,4,3,2,1,4,2,7,2,NA,NA,1,1,1,1,1,3,3,"US","US",NA,2,2,2,3,3,7,3,NA,"english",5,3,5,4.5,5,4,4.5,4,4,3.25,2,2,3,2,4,3.75,5,4,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360091,52,1,1,3,5,5,2,4,2,2,4,4,4,5,1,1,1,4,1,4,4,1,4,4,1,2,2,NA,NA,1,1,1,2,2,4,8,"US","US",NA,1,2,2,3,3,5,2,NA,"english",5,5,5,5,2,2,2.5,5,5,4.5,5,5,4.5,4,4,4.25,5,4.25,0,0,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360097,30,4,2,3,3,4,3,4,2,2,2,4,3,4,1,2,1,5,1,4,3,1,4,5,2,6,2,NA,NA,1,1,1,1,1,1,5,"US","US",9,0,1,2,1,1,5,2,NA,"english",5,4,5,4.5,4,2,2.75,5,4,4.5,2,4,3,3,4,3.75,5,4.25,0,1,9,"Americas",0,1,0,1,0,1,0
2020-03-25,5360115,38,3,3,3,2,4,2,4,3,2,2,3,3,3,2,2,2,4,1,5,4,2,2,4,2,9,2,NA,NA,1,1,1,1,1,2,4,"US","US",8,0,1,2,2,2,3,1,NA,"english",4,4,4,3.75,4,3,3,4,4,3.5,3,3,2.75,4,3,3.75,5,4.5,0,1,8,"Americas",0,1,0,1,0,1,0
2020-03-25,5360172,34,4,4,2,2,4,4,4,1,3,2,4,3,5,1,4,1,4,1,4,3,1,4,4,1,8,2,NA,NA,1,1,1,1,1,4,2,"US","US",NA,0,2,2,1,1,7,2,NA,"english",5,2,5,4.25,4,2,3,5,5,4.5,2,2,2,2,5,3.75,5,4,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360209,27,4,3,4,3,3,3,2,2,4,2,4,2,2,3,1,2,5,1,5,5,1,4,5,1,4,1,1,1,1,1,1,2,1,7,3,"FR","GB",NA,1,2,2,1,1,4,3,NA,"english",3,5,4,3.5,4,2,3,5,5,4.75,2,3,3,3,4,3,5,5,1,0,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5360220,51,2,1,3,5,4,2,4,2,2,2,4,2,4,1,1,1,3,1,4,4,1,4,5,1,4,1,1,2,1,1,1,1,1,2,6,"US","US",NA,1,2,2,1,1,7,2,NA,"english",5,5,5,4.75,4,2,2.5,5,5,4.75,4,5,4.25,4,4,4,5,4,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360227,36,3,2,3,3,5,2,5,1,2,2,4,3,5,1,1,1,4,1,4,4,2,3,3,1,8,1,1,2,1,1,1,1,1,4,1,"US","US",NA,0,2,2,2,2,4,2,NA,"english",5,5,5,5,4,2,2.75,4,5,3.75,3,4,3.25,4,5,4.75,5,4.25,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360230,44,4,4,2,2,3,5,4,4,4,2,3,5,4,1,1,1,5,1,4,4,3,4,4,3,7,1,1,2,1,1,1,2,2,2,2,"US","US",NA,0,2,2,2,2,7,2,NA,"english",5,5,5,4.75,4,3,4,3,3,3.5,2,2,2,1,2,2.5,5,4.5,1,0,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5360237,42,2,4,5,3,4,3,3,4,4,4,4,4,3,1,2,1,4,1,4,4,2,3,4,1,5,1,1,1,1,1,1,1,1,4,2,"DE","DE",NA,0,2,2,2,2,4,2,NA,"english",5,4,5,4.25,2,2,3,4,5,4,4,2,3.5,3,2,3,5,4.25,1,1,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5361107,38,2,2,3,4,4,3,4,1,2,2,5,2,5,1,2,2,2,3,4,4,1,5,5,2,7,2,NA,NA,1,1,1,1,1,5,4,"US","US",NA,0,2,2,1,1,4,2,NA,"english",5,4,4,4.5,4,1,2.25,5,4,4.75,4,4,3.75,3,5,4,3,3.25,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5361113,38,4,5,3,2,4,3,4,2,2,2,4,3,4,2,4,1,4,1,4,4,2,2,4,2,4,1,1,1,1,1,1,2,2,2,1,"US","US",NA,0,2,2,1,1,3,3,NA,"english",4,2,5,3.75,4,2,2.75,4,4,3.5,2,1,2,3,4,3.75,5,4.25,1,0,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5361121,29,3,3,2,2,3,3,4,3,3,4,4,2,4,2,2,2,4,1,4,4,2,3,5,1,6,1,1,2,1,1,1,2,1,2,3,"AU","US",NA,0,2,2,1,1,4,2,NA,"english",4,4,4,4,2,2,2.25,4,5,4.25,3,3,2.5,3,3,3.25,5,4.25,1,0,0,"Americas",0,1,0,0,0,1,0
2020-03-25,5361134,33,2,3,3,4,4,3,4,3,2,2,3,4,2,3,4,3,3,1,2,4,2,2,4,4,2,1,1,1,1,1,1,1,2,4,5,"AF","DE",NA,0,2,2,2,2,3,2,NA,"english",3,2,3,2.5,4,3,3.25,4,2,3,4,3,3.5,3,3,3.5,5,3.5,1,1,0,"Europe",1,0,0,0,1,0,0
2020-03-25,5361226,66,3,3,2,2,3,5,3,2,4,2,3,4,4,1,2,4,2,3,4,2,2,4,5,2,8,2,NA,NA,1,1,1,1,1,1,6,"US","US",NA,1,2,2,4,2,6,2,NA,"english",5,4,2,3.75,4,3,3.75,4,4,4.25,3,3,2.5,1,4,2.75,3,2.75,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5361269,39,4,5,3,4,5,3,4,1,2,3,4,5,1,1,3,1,5,1,5,4,1,3,3,1,6,2,NA,NA,1,1,1,1,1,2,2,"US","US",NA,1,2,2,1,1,4,2,NA,"english",5,3,5,3.5,3,2,3,5,5,4,2,1,2.5,3,5,4.25,5,4.75,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5361376,57,4,3,3,4,3,4,4,2,4,3,4,2,4,1,1,2,4,2,4,4,2,4,3,4,7,1,1,1,1,1,1,1,2,5,5,"FR","FR",NA,0,2,2,2,2,6,2,NA,"english",5,5,4,4.5,3,2,2.75,4,2,3.25,2,3,3,2,4,3.25,4,4,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5361558,25,2,3,4,4,4,3,4,3,3,1,5,3,2,1,1,1,3,1,4,1,2,4,4,3,3,1,1,2,1,1,1,2,1,2,2,"US","US",14,0,1,2,2,2,2,2,NA,"english",5,5,5,4.25,5,1,3,4,3,3.75,4,3,3.75,3,3,3.5,5,3.25,1,0,14,"Americas",0,1,0,1,0,1,0
2020-03-25,5361564,37,4,5,2,1,3,4,5,1,5,1,4,5,2,2,4,2,5,1,5,5,1,5,3,2,3,1,1,1,1,1,1,1,1,2,4,"BR","US",NA,0,2,2,4,3,4,2,NA,"english",4,2,4,3,5,2,4.25,5,4,4.25,2,1,1.5,2,5,3.75,5,5,1,1,0,"Americas",0,1,0,0,0,1,0
2020-03-25,5361816,25,2,5,3,2,5,1,5,2,1,1,4,4,3,1,2,2,4,1,4,4,1,4,5,1,7,1,1,1,1,1,1,1,1,2,3,"US","US",NA,0,2,2,1,1,2,1,NA,"english",5,4,4,4,5,2,3,5,5,4.75,4,1,2.5,5,4,4.75,5,4.25,1,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5363191,38,3,3,2,2,4,3,3,2,2,1,4,1,4,1,2,1,4,2,4,5,2,1,3,3,6,2,NA,NA,1,1,2,1,1,2,6,"US","US",NA,0,2,2,4,2,2,1,NA,"english",5,4,5,4.5,5,2,2.5,4,3,2.75,3,3,2.5,3,4,3.5,4,4.25,0,1,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5363254,34,3,3,3,2,4,2,4,2,4,2,4,2,3,1,4,3,3,1,4,3,2,2,4,2,8,1,1,2,1,1,1,2,1,1,6,"HK","US",NA,1,2,2,4,4,7,3,NA,"english",5,2,3,3.25,4,2,3,4,4,3.5,3,3,2.75,4,4,4,5,3.75,1,0,0,"Americas",0,1,0,0,0,1,0
2020-03-25,5363346,22,3,4,2,3,4,1,4,2,3,2,4,5,4,1,4,1,4,1,4,3,1,2,4,1,6,2,NA,NA,1,1,1,2,1,4,3,"IT","US",NA,1,2,2,1,1,3,2,NA,"english",5,2,5,4,4,2,3.5,5,5,4,3,2,2.5,5,4,4.25,5,4,0,0,0,"Americas",0,1,0,0,0,1,0
2020-03-25,5363388,30,2,4,2,5,3,4,3,2,5,1,4,5,3,1,2,2,5,2,5,4,1,2,5,1,8,2,NA,NA,1,1,1,2,1,1,6,"CA","CA",NA,0,2,2,1,1,5,2,NA,"english",5,4,4,4,5,2,4.25,5,5,4.25,4,2,3.25,2,4,3,4,4.5,0,0,0,"Americas",0,0,0,0,0,1,0
2020-03-25,5363945,31,4,4,5,3,4,2,2,4,4,2,4,5,2,1,1,2,3,1,4,3,1,4,5,1,4,1,1,1,1,1,1,1,1,2,2,"US","DE",NA,0,2,2,1,1,2,1,NA,"english",5,5,4,4,4,2,3.75,5,5,4.75,2,2,3,4,2,3,5,3.75,1,1,0,"Europe",1,0,0,1,1,0,0
2020-03-25,5364017,30,2,2,5,2,5,1,4,4,3,1,4,1,4,1,2,1,2,1,4,3,1,2,3,2,6,1,1,1,1,1,1,1,1,1,2,"BE","BE",NA,0,2,2,2,2,4,2,NA,"english",5,4,5,4.5,5,2,2.75,5,4,3.5,4,4,3.75,5,2,4,5,3.5,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5364107,27,3,3,4,4,4,4,4,2,3,2,4,4,2,1,3,2,4,2,4,3,2,2,3,2,6,1,2,1,1,1,1,2,1,2,2,"DE","DE",NA,0,2,2,1,1,2,2,NA,"english",5,3,4,3.5,4,2,3.25,4,4,3.25,3,3,3.5,2,4,3.5,4,3.75,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5364221,32,3,4,3,2,2,4,4,3,2,4,4,4,4,1,2,2,4,1,2,3,2,2,4,2,5,1,1,1,1,1,1,1,1,3,4,"DE","DE",NA,2,2,2,3,3,3,2,NA,"english",5,4,4,4.25,2,2,2.5,4,4,3.5,3,2,2.5,2,3,2.75,5,3.5,1,1,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5364229,69,4,4,3,2,3,4,2,4,3,2,4,4,1,1,2,5,5,1,5,4,1,4,5,1,6,1,1,1,1,1,1,2,1,2,1,"US","US",NA,2,2,2,2,2,4,2,NA,"english",5,4,1,2.75,4,2,3.25,5,5,4.75,2,2,2.25,2,2,2.25,5,4.75,1,0,0,"Americas",0,1,0,1,0,1,0
2020-03-25,5364266,30,5,5,2,1,5,2,4,4,2,5,4,5,3,4,3,1,3,1,2,1,2,5,4,1,4,1,1,1,1,1,1,1,1,2,8,"BE","BE",NA,0,2,2,1,1,3,2,NA,"english",2,3,5,3.25,1,2,2.5,4,5,4.5,1,1,1.25,4,2,3.75,5,2.75,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5364279,23,2,3,2,4,3,5,2,2,5,2,1,4,3,1,1,1,2,1,4,5,2,1,4,2,6,1,2,1,1,1,1,2,1,3,4,"DE","DE",NA,0,2,2,2,3,4,2,NA,"english",5,5,5,4.5,4,5,4.5,4,4,3.25,4,3,3.25,1,4,2.5,5,4,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5364283,31,3,4,2,2,4,5,4,4,5,4,4,5,2,1,4,1,2,1,4,4,1,2,5,1,4,1,1,1,1,1,1,1,1,1,4,"BE","BE",NA,0,2,2,1,1,3,2,NA,"english",5,2,5,3.5,2,2,3.5,5,5,4.25,3,2,2.25,1,2,2.75,5,3.75,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5364386,30,5,4,2,4,1,4,4,1,4,1,3,4,5,1,2,1,4,1,4,5,3,5,5,2,3,1,1,1,1,1,1,2,1,1,5,"FR","FR",NA,0,2,2,2,2,3,2,NA,"english",5,4,5,4.75,5,3,4,3,4,4.25,1,2,2.25,2,5,3,5,4.5,1,0,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5364504,62,4,3,2,3,4,3,5,4,4,4,4,2,4,1,2,2,4,2,3,4,2,4,4,3,3,1,1,1,1,1,1,1,1,1,2,"FR","FR",4,0,1,2,1,1,4,2,NA,"english",5,4,4,4.25,2,2,2.5,4,3,3.75,2,3,2.5,3,2,3.5,4,3.75,1,1,4,"Europe",0,0,0,0,1,0,0
2020-03-25,5364708,32,5,4,2,2,4,3,4,2,3,2,4,2,2,2,3,2,2,1,4,3,1,2,3,1,7,1,1,1,1,1,1,1,1,4,5,"US","US",12,0,1,2,2,2,7,2,NA,"english",4,3,4,3.25,4,2,2.75,5,5,3.75,1,2,1.75,3,4,3.75,5,3.5,1,1,12,"Americas",0,1,0,1,0,1,0
2020-03-25,5364970,45,2,4,2,4,4,3,5,2,5,1,4,5,4,1,2,3,4,1,5,4,1,3,4,1,4,1,1,1,1,1,1,1,1,2,5,"CH","CH",NA,0,2,2,2,2,4,2,NA,"english",5,4,3,4,5,2,4.25,5,5,4.25,4,2,3,3,4,4,5,4.5,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365003,26,3,3,2,3,5,2,4,2,4,2,4,3,3,1,4,1,5,1,4,3,1,3,5,1,5,1,2,1,1,1,1,2,1,1,4,"DE","DE",10,0,1,2,2,2,4,2,NA,"english",5,2,5,3.75,4,2,3.25,5,5,4.5,3,3,2.75,4,4,4.25,5,4.25,1,0,10,"Europe",1,0,1,0,1,0,0
2020-03-25,5365026,26,4,4,1,3,3,3,2,4,3,5,4,4,2,3,4,1,4,1,5,4,1,4,4,3,6,1,2,1,1,1,1,2,2,2,3,"BY","DE",7,0,1,2,2,2,3,2,NA,"english",3,2,5,3,1,2,2.5,5,3,4,2,2,2,3,2,2.5,5,4.5,1,0,7,"Europe",1,0,0,0,1,0,0
2020-03-25,5365072,20,4,4,3,3,4,4,5,2,2,2,5,3,3,1,3,1,4,1,4,4,1,3,4,2,4,1,1,1,1,1,1,2,2,2,5,"DE","DE",NA,1,2,2,1,1,3,2,NA,"english",5,3,5,4,4,1,2.5,5,4,4,2,2,2.5,2,4,3.75,5,4.25,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365147,39,4,2,2,3,3,1,4,2,2,2,3,3,4,1,2,1,5,2,5,4,1,5,5,1,7,1,1,1,1,1,1,1,2,2,5,"GB","GB",NA,0,2,2,2,2,5,3,NA,"english",5,4,5,4.5,4,3,3,5,5,5,2,4,2.75,5,4,4,4,4.5,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365288,25,2,4,4,2,4,2,4,2,4,2,4,3,2,1,3,2,4,1,4,4,1,3,4,2,7,1,1,1,1,1,1,2,1,3,4,"DE","DE",NA,0,2,2,3,2,4,3,NA,"english",5,3,4,3.5,4,2,3.25,5,4,4,4,2,3,4,4,4,5,4.25,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365298,37,2,3,2,2,3,2,4,1,4,2,3,1,3,1,1,1,4,1,4,3,2,3,4,3,7,1,1,1,1,1,1,1,2,2,4,"IE","GB",NA,1,2,2,2,2,6,2,NA,"english",5,5,5,4.5,4,3,3,4,3,3.5,4,3,2.75,4,5,4,5,4,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365410,29,3,3,3,2,4,2,4,3,5,1,3,5,3,1,2,1,2,2,4,3,1,4,4,2,7,1,1,1,1,1,1,1,1,2,2,"DE","DE",NA,1,2,2,2,2,3,2,NA,"english",5,4,5,4.25,5,3,4.5,5,4,4.25,3,3,2.75,4,3,3.75,4,3.25,1,1,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365549,26,2,4,4,4,3,2,4,2,2,3,3,5,3,2,1,1,4,1,4,5,2,3,5,2,4,1,1,1,1,1,1,1,2,1,2,"DE","CH",NA,0,2,2,1,1,7,2,NA,"english",4,5,5,4.25,3,3,3.25,4,4,4,4,2,3.5,4,4,3.75,5,4.5,1,1,0,"Europe",0,0,1,0,1,0,0
2020-03-25,5365562,32,3,2,3,3,3,2,3,3,3,3,4,3,4,2,3,2,4,2,4,4,2,4,4,2,4,2,NA,NA,2,NA,NA,2,1,2,4,"UA","SE",NA,0,2,2,1,1,3,2,NA,"english",4,3,4,3.75,3,2,2.75,4,4,4,3,4,3.25,4,3,3.25,4,4,0,0,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365572,26,3,4,3,4,4,2,4,2,4,1,4,2,2,1,1,1,4,1,4,4,1,4,3,2,4,1,1,1,1,1,1,2,1,2,5,"DE","DE",NA,0,2,2,2,2,4,2,NA,"english",5,5,5,4.25,5,2,3.25,5,4,4,3,2,3,4,4,4,5,4.25,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365687,21,2,4,4,3,5,3,4,4,3,2,4,2,2,1,2,1,1,1,4,3,1,4,4,2,4,1,2,1,1,1,1,1,1,6,2,"DE","DE",NA,0,2,2,1,1,5,2,NA,"english",5,4,5,4,4,2,2.75,5,4,4.25,4,2,3.25,3,2,3.5,5,3.25,1,1,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365744,25,4,4,5,3,3,2,4,2,2,2,5,4,5,1,1,1,1,1,4,3,1,3,4,2,7,1,1,1,1,1,1,1,1,3,1,"DE","DE",NA,1,2,2,3,3,5,3,NA,"english",5,5,5,5,4,1,2.75,5,4,4,2,2,3,4,4,3.75,5,3.25,1,1,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365759,28,2,5,2,5,4,5,3,4,3,4,4,2,3,2,5,4,4,1,4,5,1,4,5,4,2,1,1,1,1,1,1,2,2,2,4,"DE","DE",NA,0,2,2,2,2,4,2,NA,"english",4,1,2,2.5,2,2,2.25,5,2,4,4,1,3,1,2,2.5,5,4.5,1,0,0,"Europe",1,0,1,0,1,0,0
2020-03-25,5365778,32,3,3,2,5,3,2,4,3,2,4,4,4,4,4,4,3,3,2,5,2,1,5,4,1,6,1,1,1,1,1,1,2,1,1,6,"GB","GB",NA,0,2,2,1,1,6,3,NA,"english",2,2,3,2.75,2,2,2.5,5,5,4.75,3,3,3.25,4,3,3.5,4,3.5,1,0,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365819,34,3,2,2,2,4,4,4,4,4,2,4,3,4,1,4,2,2,4,5,4,1,4,4,1,5,2,NA,NA,2,NA,NA,2,1,1,5,"UA","UA",12,0,1,2,3,2,2,2,NA,"english",5,2,4,3.75,4,2,3.25,5,5,4.5,3,4,2.75,2,2,3,2,3.25,0,0,12,"Europe",0,0,0,0,1,0,0
2020-03-25,5365864,25,2,5,4,5,4,5,4,3,4,2,5,4,3,1,1,1,4,1,3,4,1,4,5,1,7,1,1,1,1,1,1,1,1,2,4,"FR","BE",NA,0,2,2,2,2,3,2,NA,"english",5,5,5,4.5,4,1,3.25,5,5,4.75,4,1,3.5,1,3,3,5,4,1,1,0,"Europe",0,0,0,0,1,0,0
2020-03-25,5365917,28,3,3,3,4,4,3,4,2,4,2,4,2,5,1,2,1,4,1,4,3,2,3,3,3,4,1,1,1,1,1,1,2,2,2,4,"DE","DE",NA,0,2,2,2,2,6,2,NA,"english",5,4,5,4.75,4,2,3,4,3,3.25,3,3,3.25,3,4,3.75,5,4,1,0,0,"Europe",1,0,1,0,1,0,0
